,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L
276,VEDL,2022-05-06 11:15:00,2022-05-06 10:15:00,363.0,359.65,2022-05-06 10:15:00,2022-05-06 11:15:00,363.0,359.65,359.65,363.0,StopLoss,lower,359.65,-3.3500000000000227
277,VOLTAS,2022-05-06 15:00:00,2022-05-06 10:15:00,1068.55,1057.0,2022-05-06 10:15:00,2022-05-06 15:00:00,1068.55,1067.95,1067.95,1068.55,DayEnd,lower,1057.0,-0.599999999999909
278,CHOLAFIN,2022-05-06 11:15:00,2022-05-06 10:45:00,656.15,645.25,2022-05-06 10:45:00,2022-05-06 11:15:00,656.15,645.25,645.25,656.15,StopLoss,lower,645.25,-10.899999999999977
279,COFORGE,2022-05-06 15:00:00,2022-05-06 11:15:00,3674.4,3592.95,2022-05-06 11:15:00,2022-05-06 15:00:00,3674.4,3904.05,3904.05,3674.4,DayEnd,lower,3592.95,229.6500000000001
280,TATAPOWER,2022-05-09 15:00:00,2022-05-09 09:45:00,229.75,225.8,2022-05-09 09:45:00,2022-05-09 15:00:00,229.75,230.35,230.35,229.75,DayEnd,lower,225.8,0.5999999999999943
281,PAGEIND,2022-05-09 11:15:00,2022-05-09 10:15:00,43388.7,43177.6,2022-05-09 10:15:00,2022-05-09 11:15:00,43388.7,43177.6,43177.6,43388.7,StopLoss,lower,43177.6,-211.09999999999854
282,TATAELXSI,2022-05-09 15:00:00,2022-05-09 10:00:00,7268.0,7228.0,2022-05-09 10:00:00,2022-05-09 15:00:00,7268.0,7228.0,7228.0,7268.0,StopLoss,lower,7228.0,-40.0
283,ONGC,2022-05-10 13:45:00,2022-05-10 10:15:00,158.45,157.4,2022-05-10 10:15:00,2022-05-10 13:45:00,158.45,157.4,157.4,158.45,StopLoss,lower,157.4,-1.049999999999983
284,SANOFI,2022-05-10 15:00:00,2022-05-10 10:00:00,6670.2,6641.0,2022-05-10 10:00:00,2022-05-10 15:00:00,6670.2,6693.8,6693.8,6670.2,DayEnd,lower,6641.0,23.600000000000364
285,NATCOPHARM,2022-05-10 11:30:00,2022-05-10 10:15:00,719.35,714.15,2022-05-10 10:15:00,2022-05-10 11:30:00,719.35,714.15,714.15,719.35,StopLoss,lower,714.15,-5.2000000000000455
286,AJANTPHARM,2022-05-11 15:00:00,2022-05-11 09:45:00,1074.0,1061.77,2022-05-11 09:45:00,2022-05-11 15:00:00,1074.0,1120.07,1120.07,1074.0,DayEnd,lower,1061.77,46.069999999999936
287,NATCOPHARM,2022-05-11 15:00:00,2022-05-11 10:00:00,686.8,675.25,2022-05-11 10:00:00,2022-05-11 15:00:00,686.8,680.0,680.0,686.8,DayEnd,lower,675.25,-6.7999999999999545
288,ADANITRANS,2022-05-12 10:30:00,2022-05-12 10:15:00,2198.8,2165.6,2022-05-12 10:15:00,2022-05-12 10:30:00,2198.8,2165.6,2165.6,2198.8,StopLoss,lower,2165.6,-33.20000000000027
289,DHANI,2022-05-12 12:45:00,2022-05-12 10:15:00,40.85,40.0,2022-05-12 10:15:00,2022-05-12 12:45:00,40.85,40.0,40.0,40.85,StopLoss,lower,40.0,-0.8500000000000014
290,INDUSTOWER,2022-05-13 14:15:00,2022-05-13 10:15:00,187.1,185.2,2022-05-13 10:15:00,2022-05-13 14:15:00,187.1,185.2,185.2,187.1,StopLoss,lower,185.2,-1.9000000000000057
291,LALPATHLAB,2022-05-16 15:00:00,2022-05-16 10:00:00,2193.55,2151.25,2022-05-16 10:00:00,2022-05-16 15:00:00,2193.55,2197.1,2197.1,2193.55,DayEnd,lower,2151.25,3.549999999999727
292,LTTS,2022-05-18 10:00:00,2022-05-18 15:00:00,3798.5,3754.35,2022-05-18 10:00:00,2022-05-18 15:00:00,3754.35,3773.15,3754.35,3773.15,DayEnd,upper,3798.5,-18.800000000000182
293,VOLTAS,2022-05-18 10:00:00,2022-05-18 15:00:00,1017.0,1006.3,2022-05-18 10:00:00,2022-05-18 15:00:00,1006.3,982.5,1006.3,982.5,DayEnd,upper,1017.0,23.799999999999955
295,INDIGO,2022-05-18 10:00:00,2022-05-18 10:45:00,1746.5,1735.1,2022-05-18 10:00:00,2022-05-18 10:45:00,1735.1,1746.5,1735.1,1746.5,StopLoss,upper,1746.5,-11.400000000000091
297,ITC,2022-05-19 10:00:00,2022-05-19 14:15:00,277.35,273.45,2022-05-19 10:00:00,2022-05-19 14:15:00,273.45,277.35,273.45,277.35,StopLoss,upper,277.35,-3.900000000000034
298,LALPATHLAB,2022-05-19 12:15:00,2022-05-19 10:00:00,1968.35,1936.05,2022-05-19 10:00:00,2022-05-19 12:15:00,1968.35,1936.05,1936.05,1968.35,StopLoss,lower,1936.05,-32.299999999999955
299,IGL,2022-05-19 14:15:00,2022-05-19 10:00:00,374.75,369.5,2022-05-19 10:00:00,2022-05-19 14:15:00,374.75,369.5,369.5,374.75,StopLoss,lower,369.5,-5.25
300,TECHM,2022-05-19 11:00:00,2022-05-19 10:00:00,1122.3,1115.65,2022-05-19 10:00:00,2022-05-19 11:00:00,1122.3,1115.65,1115.65,1122.3,StopLoss,lower,1115.65,-6.649999999999864
301,MANAPPURAM,2022-05-19 10:30:00,2022-05-19 10:15:00,93.65,92.9,2022-05-19 10:15:00,2022-05-19 10:30:00,93.65,92.9,92.9,93.65,StopLoss,lower,92.9,-0.75
302,HAL,2022-05-20 10:00:00,2022-05-20 15:00:00,1770.2,1755.05,2022-05-20 10:00:00,2022-05-20 15:00:00,1755.05,1758.55,1755.05,1758.55,DayEnd,upper,1770.2,-3.5
303,TATASTEEL,2022-05-23 11:00:00,2022-05-23 10:00:00,103.8,102.74,2022-05-23 10:00:00,2022-05-23 11:00:00,103.8,102.74,102.74,103.8,StopLoss,lower,102.74,-1.0600000000000023
304,SAIL,2022-05-23 10:15:00,2022-05-23 10:00:00,75.0,74.25,2022-05-23 10:00:00,2022-05-23 10:15:00,75.0,74.25,74.25,75.0,StopLoss,lower,74.25,-0.75
305,JINDALSTEL,2022-05-23 11:00:00,2022-05-23 10:15:00,405.8,399.4,2022-05-23 10:15:00,2022-05-23 11:00:00,405.8,399.4,399.4,405.8,StopLoss,lower,399.4,-6.400000000000034
306,JSWSTEEL,2022-05-23 10:45:00,2022-05-23 10:15:00,561.1,556.5,2022-05-23 10:15:00,2022-05-23 10:45:00,561.1,556.5,556.5,561.1,StopLoss,lower,556.5,-4.600000000000023
307,MARUTI,2022-05-23 10:30:00,2022-05-23 12:00:00,7928.05,7893.0,2022-05-23 10:30:00,2022-05-23 12:00:00,7893.0,7928.05,7893.0,7928.05,StopLoss,upper,7928.05,-35.05000000000018
308,GRASIM,2022-05-24 15:00:00,2022-05-24 10:00:00,1394.6,1380.0,2022-05-24 10:00:00,2022-05-24 15:00:00,1394.6,1406.35,1406.35,1394.6,DayEnd,lower,1380.0,11.75
309,ISEC,2022-05-24 13:00:00,2022-05-24 10:15:00,448.4,444.4,2022-05-24 10:15:00,2022-05-24 13:00:00,448.4,444.4,444.4,448.4,StopLoss,lower,444.4,-4.0
310,ADANITRANS,2022-05-24 10:15:00,2022-05-24 10:00:00,2150.0,2138.05,2022-05-24 10:00:00,2022-05-24 10:15:00,2150.0,2138.05,2138.05,2150.0,StopLoss,lower,2138.05,-11.949999999999818
311,TORNTPHARM,2022-05-24 15:00:00,2022-05-24 09:45:00,1285.0,1276.3,2022-05-24 09:45:00,2022-05-24 15:00:00,1285.0,1287.62,1287.62,1285.0,DayEnd,lower,1276.3,2.619999999999891
312,BERGEPAINT,2022-05-25 11:30:00,2022-05-25 10:00:00,584.55,580.1,2022-05-25 10:00:00,2022-05-25 11:30:00,584.55,580.1,580.1,584.55,StopLoss,lower,580.1,-4.449999999999932
313,ADANIPORTS,2022-05-25 11:30:00,2022-05-25 10:15:00,724.6,720.1,2022-05-25 10:15:00,2022-05-25 11:30:00,724.6,720.1,720.1,724.6,StopLoss,lower,720.1,-4.5
314,MPHASIS,2022-05-25 12:00:00,2022-05-25 10:45:00,2357.0,2333.05,2022-05-25 10:45:00,2022-05-25 12:00:00,2357.0,2333.05,2333.05,2357.0,StopLoss,lower,2333.05,-23.949999999999818
315,DIVISLAB,2022-05-26 10:30:00,2022-05-26 10:00:00,3438.55,3410.3,2022-05-26 10:00:00,2022-05-26 10:30:00,3438.55,3410.3,3410.3,3438.55,StopLoss,lower,3410.3,-28.25
316,ADANIPORTS,2022-05-26 15:00:00,2022-05-26 10:30:00,677.0,668.15,2022-05-26 10:30:00,2022-05-26 15:00:00,677.0,698.6,698.6,677.0,DayEnd,lower,668.15,21.600000000000023
317,ADANIENT,2022-05-26 15:00:00,2022-05-26 10:30:00,1973.4,1906.2,2022-05-26 10:30:00,2022-05-26 15:00:00,1973.4,2038.6,2038.6,1973.4,DayEnd,lower,1906.2,65.19999999999982
318,WHIRLPOOL,2022-05-27 10:45:00,2022-05-27 11:45:00,1592.9,1581.0,2022-05-27 10:45:00,2022-05-27 11:45:00,1581.0,1592.9,1581.0,1592.9,StopLoss,upper,1592.9,-11.900000000000091
319,PAGEIND,2022-05-27 10:15:00,2022-05-27 15:00:00,45100.0,44720.0,2022-05-27 10:15:00,2022-05-27 15:00:00,44720.0,44353.85,44720.0,44353.85,DayEnd,upper,45100.0,366.15000000000146
320,MCDOWELL-N,2022-05-30 10:15:00,2022-05-30 11:00:00,826.5,816.25,2022-05-30 10:15:00,2022-05-30 11:00:00,816.25,826.5,816.25,826.5,StopLoss,upper,826.5,-10.25
321,MPHASIS,2022-05-30 10:30:00,2022-05-30 15:00:00,2632.8,2590.0,2022-05-30 10:30:00,2022-05-30 15:00:00,2590.0,2586.0,2590.0,2586.0,DayEnd,upper,2632.8,4.0
322,IRCTC,2022-05-30 10:00:00,2022-05-30 15:00:00,696.95,688.0,2022-05-30 10:00:00,2022-05-30 15:00:00,688.0,694.0,688.0,694.0,DayEnd,upper,696.95,-6.0
323,DIXON,2022-05-31 09:45:00,2022-05-31 15:00:00,3966.0,3891.65,2022-05-31 09:45:00,2022-05-31 15:00:00,3891.65,3864.0,3891.65,3864.0,DayEnd,upper,3966.0,27.65000000000009
324,DHANI,2022-05-31 10:15:00,2022-05-31 10:00:00,51.3,51.0,2022-05-31 10:00:00,2022-05-31 10:15:00,51.3,51.0,51.0,51.3,StopLoss,lower,51.0,-0.29999999999999716
325,NATCOPHARM,2022-05-31 15:00:00,2022-05-31 10:15:00,623.9,617.5,2022-05-31 10:15:00,2022-05-31 15:00:00,623.9,691.85,691.85,623.9,DayEnd,lower,617.5,67.95000000000005
327,PRESTIGE,2022-05-31 10:30:00,2022-05-31 15:00:00,438.75,433.85,2022-05-31 10:30:00,2022-05-31 15:00:00,433.85,429.45,433.85,429.45,DayEnd,upper,438.75,4.400000000000034
328,NATCOPHARM,2022-06-01 09:45:00,2022-06-01 15:00:00,729.5,722.45,2022-06-01 09:45:00,2022-06-01 15:00:00,722.45,708.6,722.45,708.6,DayEnd,upper,729.5,13.850000000000023
329,SANOFI,2022-06-01 10:15:00,2022-06-01 15:00:00,6984.2,6963.45,2022-06-01 10:15:00,2022-06-01 15:00:00,6963.45,6933.0,6963.45,6933.0,DayEnd,upper,6984.2,30.449999999999818
330,ADANITRANS,2022-06-01 13:30:00,2022-06-01 10:00:00,1985.75,1960.2,2022-06-01 10:00:00,2022-06-01 13:30:00,1985.75,1960.2,1960.2,1985.75,StopLoss,lower,1960.2,-25.549999999999955
331,BAJAJ-AUTO,2022-06-01 13:30:00,2022-06-01 10:15:00,3779.4,3739.0,2022-06-01 10:15:00,2022-06-01 13:30:00,3779.4,3739.0,3739.0,3779.4,StopLoss,lower,3739.0,-40.40000000000009
332,BANKBARODA,2022-06-02 10:00:00,2022-06-02 15:00:00,105.45,104.5,2022-06-02 10:00:00,2022-06-02 15:00:00,104.5,103.75,104.5,103.75,DayEnd,upper,105.45,0.75
333,WIPRO,2022-06-03 10:00:00,2022-06-03 15:00:00,487.2,484.75,2022-06-03 10:00:00,2022-06-03 15:00:00,484.75,475.85,484.75,475.85,DayEnd,upper,487.2,8.899999999999977
334,RELIANCE,2022-06-03 10:00:00,2022-06-03 11:00:00,2805.7,2793.65,2022-06-03 10:00:00,2022-06-03 11:00:00,2793.65,2805.7,2793.65,2805.7,StopLoss,upper,2805.7,-12.049999999999727
335,LTTS,2022-06-03 10:00:00,2022-06-03 15:00:00,3728.1,3696.1,2022-06-03 10:00:00,2022-06-03 15:00:00,3696.1,3575.0,3696.1,3575.0,DayEnd,upper,3728.1,121.09999999999991
336,MPHASIS,2022-06-03 10:00:00,2022-06-03 15:00:00,2665.1,2647.35,2022-06-03 10:00:00,2022-06-03 15:00:00,2647.35,2570.25,2647.35,2570.25,DayEnd,upper,2665.1,77.09999999999991
337,ISEC,2022-06-03 10:00:00,2022-06-03 12:30:00,467.45,463.7,2022-06-03 10:00:00,2022-06-03 12:30:00,463.7,467.45,463.7,467.45,StopLoss,upper,467.45,-3.75
338,NAUKRI,2022-06-06 10:30:00,2022-06-06 09:45:00,3755.2,3702.3,2022-06-06 09:45:00,2022-06-06 10:30:00,3755.2,3702.3,3702.3,3755.2,StopLoss,lower,3702.3,-52.899999999999636
339,SUNTV,2022-06-06 15:00:00,2022-06-06 10:15:00,422.5,416.0,2022-06-06 10:15:00,2022-06-06 15:00:00,422.5,424.0,424.0,422.5,DayEnd,lower,416.0,1.5
340,ONGC,2022-06-07 10:45:00,2022-06-07 11:45:00,162.15,161.15,2022-06-07 10:45:00,2022-06-07 11:45:00,161.15,162.15,161.15,162.15,StopLoss,upper,162.15,-1.0
341,ICICIGI,2022-06-07 10:45:00,2022-06-07 09:45:00,1172.6,1165.0,2022-06-07 09:45:00,2022-06-07 10:45:00,1172.6,1165.0,1165.0,1172.6,StopLoss,lower,1165.0,-7.599999999999909
342,BATAINDIA,2022-06-07 14:00:00,2022-06-07 10:00:00,1796.75,1783.0,2022-06-07 10:00:00,2022-06-07 14:00:00,1796.75,1783.0,1783.0,1796.75,StopLoss,lower,1783.0,-13.75
343,DRREDDY,2022-06-07 15:00:00,2022-06-07 10:45:00,4132.2,4116.5,2022-06-07 10:45:00,2022-06-07 15:00:00,4132.2,4130.0,4130.0,4132.2,DayEnd,lower,4116.5,-2.199999999999818
344,ASIANPAINT,2022-06-07 10:15:00,2022-06-07 10:00:00,2765.0,2744.65,2022-06-07 10:00:00,2022-06-07 10:15:00,2765.0,2744.65,2744.65,2765.0,StopLoss,lower,2744.65,-20.34999999999991
345,PRESTIGE,2022-06-08 15:00:00,2022-06-08 10:00:00,425.1,418.3,2022-06-08 10:00:00,2022-06-08 15:00:00,425.1,422.5,422.5,425.1,DayEnd,lower,418.3,-2.6000000000000227
346,DEEPAKNTR,2022-06-08 11:30:00,2022-06-08 10:00:00,1832.95,1812.3,2022-06-08 10:00:00,2022-06-08 11:30:00,1832.95,1812.3,1812.3,1832.95,StopLoss,lower,1812.3,-20.65000000000009
347,POLYCAB,2022-06-08 11:15:00,2022-06-08 10:00:00,2360.9,2324.05,2022-06-08 10:00:00,2022-06-08 11:15:00,2360.9,2324.05,2324.05,2360.9,StopLoss,lower,2324.05,-36.84999999999991
348,ICICIGI,2022-06-08 13:15:00,2022-06-08 10:45:00,1115.0,1110.0,2022-06-08 10:45:00,2022-06-08 13:15:00,1115.0,1110.0,1110.0,1115.0,StopLoss,lower,1110.0,-5.0
351,AUBANK,2022-06-09 12:00:00,2022-06-09 10:15:00,615.95,609.0,2022-06-09 10:15:00,2022-06-09 12:00:00,615.95,609.0,609.0,615.95,StopLoss,lower,609.0,-6.9500000000000455
352,DEEPAKNTR,2022-06-09 15:00:00,2022-06-09 10:15:00,1773.45,1749.05,2022-06-09 10:15:00,2022-06-09 15:00:00,1773.45,1777.85,1777.85,1773.45,DayEnd,lower,1749.05,4.399999999999864
353,BAJFINANCE,2022-06-10 11:15:00,2022-06-10 10:15:00,5714.2,5683.45,2022-06-10 10:15:00,2022-06-10 11:15:00,5714.2,5683.45,5683.45,5714.2,StopLoss,lower,5683.45,-30.75
354,NATIONALUM,2022-06-13 13:45:00,2022-06-13 09:45:00,86.9,85.5,2022-06-13 09:45:00,2022-06-13 13:45:00,86.9,85.5,85.5,86.9,StopLoss,lower,85.5,-1.4000000000000057
355,GODREJPROP,2022-06-13 14:00:00,2022-06-13 10:00:00,1252.5,1244.0,2022-06-13 10:00:00,2022-06-13 14:00:00,1252.5,1244.0,1244.0,1252.5,StopLoss,lower,1244.0,-8.5
356,LICHSGFIN,2022-06-13 13:45:00,2022-06-13 10:00:00,321.4,318.55,2022-06-13 10:00:00,2022-06-13 13:45:00,321.4,318.55,318.55,321.4,StopLoss,lower,318.55,-2.849999999999966
357,RBLBANK,2022-06-13 11:30:00,2022-06-13 10:15:00,94.8,93.3,2022-06-13 10:15:00,2022-06-13 11:30:00,94.8,93.3,93.3,94.8,StopLoss,lower,93.3,-1.5
358,L_TFH,2022-06-13 12:15:00,2022-06-13 10:15:00,70.15,69.3,2022-06-13 10:15:00,2022-06-13 12:15:00,70.15,69.3,69.3,70.15,StopLoss,lower,69.3,-0.8500000000000085
359,POLYCAB,2022-06-14 10:45:00,2022-06-14 10:15:00,2170.9,2160.05,2022-06-14 10:15:00,2022-06-14 10:45:00,2170.9,2160.05,2160.05,2170.9,StopLoss,lower,2160.05,-10.849999999999909
360,DMART,2022-06-14 15:00:00,2022-06-14 09:45:00,3618.0,3587.05,2022-06-14 09:45:00,2022-06-14 15:00:00,3618.0,3650.05,3650.05,3618.0,DayEnd,lower,3587.05,32.05000000000018
361,TATASTEEL,2022-06-15 15:00:00,2022-06-15 09:45:00,96.4,95.6,2022-06-15 09:45:00,2022-06-15 15:00:00,96.4,96.39,96.39,96.4,DayEnd,lower,95.6,-0.010000000000005116
362,TATACOMM,2022-06-15 14:00:00,2022-06-15 09:45:00,892.0,884.45,2022-06-15 09:45:00,2022-06-15 14:00:00,892.0,884.45,884.45,892.0,StopLoss,lower,884.45,-7.5499999999999545
363,TATACHEM,2022-06-15 10:30:00,2022-06-15 10:15:00,878.3,872.25,2022-06-15 10:15:00,2022-06-15 10:30:00,878.3,872.25,872.25,878.3,StopLoss,lower,872.25,-6.0499999999999545
364,COFORGE,2022-06-16 10:15:00,2022-06-16 15:00:00,3370.1,3345.45,2022-06-16 10:15:00,2022-06-16 15:00:00,3345.45,3301.4,3345.45,3301.4,DayEnd,upper,3370.1,44.04999999999973
365,DEEPAKNTR,2022-06-16 10:15:00,2022-06-16 15:00:00,1907.55,1892.0,2022-06-16 10:15:00,2022-06-16 15:00:00,1892.0,1837.6,1892.0,1837.6,DayEnd,upper,1907.55,54.40000000000009
366,DRREDDY,2022-06-17 15:00:00,2022-06-17 10:30:00,4105.0,4071.05,2022-06-17 10:30:00,2022-06-17 15:00:00,4105.0,4185.05,4185.05,4105.0,DayEnd,lower,4071.05,80.05000000000018
367,DHANI,2022-06-17 10:45:00,2022-06-17 10:30:00,36.35,36.2,2022-06-17 10:30:00,2022-06-17 10:45:00,36.35,36.2,36.2,36.35,StopLoss,lower,36.2,-0.14999999999999858
368,LUPIN,2022-06-21 10:15:00,2022-06-21 14:30:00,631.9,628.05,2022-06-21 10:15:00,2022-06-21 14:30:00,628.05,631.9,628.05,631.9,StopLoss,upper,631.9,-3.8500000000000227
369,TITAN,2022-06-21 10:30:00,2022-06-21 11:30:00,2076.0,2065.0,2022-06-21 10:30:00,2022-06-21 11:30:00,2065.0,2076.0,2065.0,2076.0,StopLoss,upper,2076.0,-11.0
370,DHANI,2022-06-21 10:45:00,2022-06-21 09:45:00,34.0,33.3,2022-06-21 09:45:00,2022-06-21 10:45:00,34.0,33.3,33.3,34.0,StopLoss,lower,33.3,-0.7000000000000028
371,UPL,2022-06-22 11:00:00,2022-06-22 10:30:00,626.8,619.35,2022-06-22 10:30:00,2022-06-22 11:00:00,626.8,619.35,619.35,626.8,StopLoss,lower,619.35,-7.449999999999932
373,DIXON,2022-06-24 10:15:00,2022-06-24 15:00:00,3524.65,3495.3,2022-06-24 10:15:00,2022-06-24 15:00:00,3495.3,3509.95,3495.3,3509.95,DayEnd,upper,3524.65,-14.649999999999636
375,NAUKRI,2022-06-24 10:15:00,2022-06-24 13:15:00,3921.95,3878.0,2022-06-24 10:15:00,2022-06-24 13:15:00,3878.0,3921.95,3878.0,3921.95,StopLoss,upper,3921.95,-43.94999999999982
