,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L
879,APOLLOHOSP,2022-09-23 09:45:00,2022-09-23 15:00:00,4691.6,4630.5,2022-09-23 09:45:00,2022-09-23 15:00:00,4630.5,4464.0,4630.5,4464.0,DayEnd,upper,4691.6,166.5
880,AUROPHARMA,2022-09-23 09:45:00,2022-09-23 15:00:00,529.5,523.25,2022-09-23 09:45:00,2022-09-23 15:00:00,523.25,517.95,523.25,517.95,DayEnd,upper,529.5,5.2999999999999545
881,APLLTD,2022-09-23 09:45:00,2022-09-23 15:00:00,616.8,613.4,2022-09-23 09:45:00,2022-09-23 15:00:00,613.4,609.35,613.4,609.35,DayEnd,upper,616.8,4.0499999999999545
882,CIPLA,2022-09-23 09:45:00,2022-09-23 15:00:00,1088.9,1078.0,2022-09-23 09:45:00,2022-09-23 15:00:00,1078.0,1067.3,1078.0,1067.3,DayEnd,upper,1088.9,10.700000000000045
883,PNB,2022-09-23 10:15:00,2022-09-23 09:45:00,39.65,39.25,2022-09-23 09:45:00,2022-09-23 10:15:00,39.65,39.25,39.25,39.65,StopLoss,lower,39.25,-0.3999999999999986
884,POWERGRID,2022-09-26 15:00:00,2022-09-26 09:45:00,192.35,186.35,2022-09-26 09:45:00,2022-09-26 15:00:00,192.35,205.4,205.4,192.35,DayEnd,lower,186.35,13.050000000000011
885,VBL,2022-09-26 10:15:00,2022-09-26 10:00:00,1100.0,1096.15,2022-09-26 10:00:00,2022-09-26 10:15:00,1100.0,1096.15,1096.15,1100.0,StopLoss,lower,1096.15,-3.849999999999909
886,NESTLEIND,2022-09-26 10:30:00,2022-09-26 11:15:00,18808.6,18740.0,2022-09-26 10:30:00,2022-09-26 11:15:00,18740.0,18808.6,18740.0,18808.6,StopLoss,upper,18808.6,-68.59999999999854
887,RBLBANK,2022-09-26 11:00:00,2022-09-26 10:30:00,114.45,112.8,2022-09-26 10:30:00,2022-09-26 11:00:00,114.45,112.8,112.8,114.45,StopLoss,lower,112.8,-1.6500000000000057
888,M_MFIN,2022-09-26 15:00:00,2022-09-26 10:30:00,180.0,177.3,2022-09-26 10:30:00,2022-09-26 15:00:00,180.0,183.85,183.85,180.0,DayEnd,lower,177.3,3.8499999999999943
889,ONGC,2022-09-27 09:45:00,2022-09-27 15:00:00,126.05,124.8,2022-09-27 09:45:00,2022-09-27 15:00:00,124.8,124.55,124.8,124.55,DayEnd,upper,126.05,0.25
890,CIPLA,2022-09-27 09:45:00,2022-09-27 14:45:00,1094.75,1081.2,2022-09-27 09:45:00,2022-09-27 14:45:00,1081.2,1094.75,1081.2,1094.75,StopLoss,upper,1094.75,-13.549999999999955
891,MGL,2022-09-27 09:45:00,2022-09-27 10:15:00,824.95,815.6,2022-09-27 09:45:00,2022-09-27 10:15:00,815.6,824.95,815.6,824.95,StopLoss,upper,824.95,-9.350000000000023
892,IGL,2022-09-27 09:45:00,2022-09-27 11:15:00,413.65,407.45,2022-09-27 09:45:00,2022-09-27 11:15:00,407.45,413.65,407.45,413.65,StopLoss,upper,413.65,-6.199999999999989
893,MUTHOOTFIN,2022-09-27 10:15:00,2022-09-27 10:30:00,999.55,992.2,2022-09-27 10:15:00,2022-09-27 10:30:00,992.2,999.55,992.2,999.55,StopLoss,upper,999.55,-7.349999999999909
894,BANDHANBNK,2022-09-28 15:00:00,2022-09-28 09:45:00,255.4,251.5,2022-09-28 09:45:00,2022-09-28 15:00:00,255.4,254.1,254.1,255.4,DayEnd,lower,251.5,-1.3000000000000114
895,RBLBANK,2022-09-28 15:00:00,2022-09-28 09:45:00,110.8,108.65,2022-09-28 09:45:00,2022-09-28 15:00:00,110.8,111.5,111.5,110.8,DayEnd,lower,108.65,0.7000000000000028
896,PEL,2022-09-28 15:00:00,2022-09-28 09:45:00,864.0,850.35,2022-09-28 09:45:00,2022-09-28 15:00:00,864.0,851.9,851.9,864.0,DayEnd,lower,850.35,-12.100000000000023
897,TORNTPHARM,2022-09-28 15:00:00,2022-09-28 10:00:00,1497.1,1479.05,2022-09-28 10:00:00,2022-09-28 15:00:00,1497.1,1491.9,1491.9,1497.1,DayEnd,lower,1479.05,-5.199999999999818
898,INDUSINDBK,2022-09-28 15:00:00,2022-09-28 10:00:00,1151.0,1139.3,2022-09-28 10:00:00,2022-09-28 15:00:00,1151.0,1146.5,1146.5,1151.0,DayEnd,lower,1139.3,-4.5
899,INDIANB,2022-09-29 09:45:00,2022-09-29 10:45:00,191.7,190.5,2022-09-29 09:45:00,2022-09-29 10:45:00,190.5,191.7,190.5,191.7,StopLoss,upper,191.7,-1.1999999999999886
900,HEROMOTOCO,2022-09-29 13:15:00,2022-09-29 09:45:00,2568.0,2555.8,2022-09-29 09:45:00,2022-09-29 13:15:00,2568.0,2555.8,2555.8,2568.0,StopLoss,lower,2555.8,-12.199999999999818
901,CANBK,2022-09-29 10:00:00,2022-09-29 11:00:00,217.9,216.55,2022-09-29 10:00:00,2022-09-29 11:00:00,216.55,217.9,216.55,217.9,StopLoss,upper,217.9,-1.3499999999999943
902,SRF,2022-09-29 10:00:00,2022-09-29 15:00:00,2574.6,2563.0,2022-09-29 10:00:00,2022-09-29 15:00:00,2563.0,2532.6,2563.0,2532.6,DayEnd,upper,2574.6,30.40000000000009
903,ASIANPAINT,2022-09-29 12:15:00,2022-09-29 10:00:00,3484.85,3449.05,2022-09-29 10:00:00,2022-09-29 12:15:00,3484.85,3449.05,3449.05,3484.85,StopLoss,lower,3449.05,-35.79999999999973
904,HINDALCO,2022-09-30 09:45:00,2022-09-30 10:15:00,380.35,377.5,2022-09-30 09:45:00,2022-09-30 10:15:00,377.5,380.35,377.5,380.35,StopLoss,upper,380.35,-2.8500000000000227
905,LUPIN,2022-09-30 09:45:00,2022-09-30 15:00:00,680.0,666.85,2022-09-30 09:45:00,2022-09-30 15:00:00,666.85,680.0,666.85,680.0,StopLoss,upper,680.0,-13.149999999999977
906,SRF,2022-09-30 10:00:00,2022-09-30 09:45:00,2445.3,2421.25,2022-09-30 09:45:00,2022-09-30 10:00:00,2445.3,2421.25,2421.25,2445.3,StopLoss,lower,2421.25,-24.050000000000182
907,IGL,2022-09-30 10:00:00,2022-09-30 09:45:00,406.15,402.1,2022-09-30 09:45:00,2022-09-30 10:00:00,406.15,402.1,402.1,406.15,StopLoss,lower,402.1,-4.0499999999999545
908,TATACHEM,2022-09-30 15:00:00,2022-09-30 10:00:00,1062.5,1048.55,2022-09-30 10:00:00,2022-09-30 15:00:00,1062.5,1107.05,1107.05,1062.5,DayEnd,lower,1048.55,44.549999999999955
909,NTPC,2022-10-03 09:45:00,2022-10-03 15:00:00,163.75,162.25,2022-10-03 09:45:00,2022-10-03 15:00:00,162.25,160.15,162.25,160.15,DayEnd,upper,163.75,2.0999999999999943
910,APOLLOHOSP,2022-10-03 10:00:00,2022-10-03 15:00:00,4464.25,4427.55,2022-10-03 10:00:00,2022-10-03 15:00:00,4427.55,4387.9,4427.55,4387.9,DayEnd,upper,4464.25,39.650000000000546
911,OIL,2022-10-03 10:00:00,2022-10-03 10:45:00,179.4,178.7,2022-10-03 10:00:00,2022-10-03 10:45:00,178.7,179.4,178.7,179.4,StopLoss,upper,179.4,-0.700000000000017
912,GLENMARK,2022-10-03 10:00:00,2022-10-03 15:00:00,405.0,400.4,2022-10-03 10:00:00,2022-10-03 15:00:00,400.4,399.5,400.4,399.5,DayEnd,upper,405.0,0.8999999999999773
913,IGL,2022-10-03 15:00:00,2022-10-03 10:00:00,382.2,379.3,2022-10-03 10:00:00,2022-10-03 15:00:00,382.2,384.7,384.7,382.2,DayEnd,lower,379.3,2.5
914,HINDALCO,2022-10-04 10:00:00,2022-10-04 13:00:00,394.3,392.2,2022-10-04 10:00:00,2022-10-04 13:00:00,392.2,394.3,392.2,394.3,StopLoss,upper,394.3,-2.1000000000000227
915,INDUSINDBK,2022-10-04 10:00:00,2022-10-04 10:30:00,1215.5,1211.05,2022-10-04 10:00:00,2022-10-04 10:30:00,1211.05,1215.5,1211.05,1215.5,StopLoss,upper,1215.5,-4.4500000000000455
916,IDFCFIRSTB,2022-10-04 10:00:00,2022-10-04 11:30:00,52.75,52.15,2022-10-04 10:00:00,2022-10-04 11:30:00,52.15,52.75,52.15,52.75,StopLoss,upper,52.75,-0.6000000000000014
917,M_MFIN,2022-10-04 10:00:00,2022-10-04 11:15:00,198.35,195.85,2022-10-04 10:00:00,2022-10-04 11:15:00,195.85,198.35,195.85,198.35,StopLoss,upper,198.35,-2.5
918,PGHH,2022-10-04 11:15:00,2022-10-04 10:15:00,13931.95,13875.0,2022-10-04 10:15:00,2022-10-04 11:15:00,13931.95,13875.0,13875.0,13931.95,StopLoss,lower,13875.0,-56.95000000000073
919,PFIZER,2022-10-06 09:45:00,2022-10-06 10:15:00,4450.1,4440.0,2022-10-06 09:45:00,2022-10-06 10:15:00,4440.0,4450.1,4440.0,4450.1,StopLoss,upper,4450.1,-10.100000000000364
920,NAUKRI,2022-10-06 10:00:00,2022-10-06 15:00:00,4052.6,4030.0,2022-10-06 10:00:00,2022-10-06 15:00:00,4030.0,4017.05,4030.0,4017.05,DayEnd,upper,4052.6,12.949999999999818
921,DLF,2022-10-06 10:00:00,2022-10-06 15:00:00,372.9,369.55,2022-10-06 10:00:00,2022-10-06 15:00:00,369.55,367.15,369.55,367.15,DayEnd,upper,372.9,2.400000000000034
922,VEDL,2022-10-06 10:00:00,2022-10-06 10:30:00,289.5,287.55,2022-10-06 10:00:00,2022-10-06 10:30:00,287.55,289.5,287.55,289.5,StopLoss,upper,289.5,-1.9499999999999886
923,INDIANB,2022-10-06 10:00:00,2022-10-06 11:00:00,202.7,202.25,2022-10-06 10:00:00,2022-10-06 11:00:00,202.25,202.7,202.25,202.7,StopLoss,upper,202.7,-0.44999999999998863
924,APLLTD,2022-10-07 09:45:00,2022-10-07 10:45:00,621.4,618.25,2022-10-07 09:45:00,2022-10-07 10:45:00,618.25,621.4,618.25,621.4,StopLoss,upper,621.4,-3.1499999999999773
925,DALBHARAT,2022-10-07 10:00:00,2022-10-07 09:45:00,1531.0,1523.05,2022-10-07 09:45:00,2022-10-07 10:00:00,1531.0,1523.05,1523.05,1531.0,StopLoss,lower,1523.05,-7.9500000000000455
926,BANKBARODA,2022-10-07 10:30:00,2022-10-07 09:45:00,132.45,131.55,2022-10-07 09:45:00,2022-10-07 10:30:00,132.45,131.55,131.55,132.45,StopLoss,lower,131.55,-0.8999999999999773
927,SAIL,2022-10-07 10:15:00,2022-10-07 09:45:00,81.25,80.85,2022-10-07 09:45:00,2022-10-07 10:15:00,81.25,80.85,80.85,81.25,StopLoss,lower,80.85,-0.4000000000000057
928,SRTRANSFIN,2022-10-07 13:15:00,2022-10-07 09:45:00,1183.9,1176.05,2022-10-07 09:45:00,2022-10-07 13:15:00,1183.9,1176.05,1176.05,1183.9,StopLoss,lower,1176.05,-7.850000000000136
929,GUJGASLTD,2022-10-10 09:45:00,2022-10-10 11:30:00,492.55,490.0,2022-10-10 09:45:00,2022-10-10 11:30:00,490.0,492.55,490.0,492.55,StopLoss,upper,492.55,-2.5500000000000114
930,AJANTPHARM,2022-10-10 10:30:00,2022-10-10 10:00:00,1260.0,1255.1,2022-10-10 10:00:00,2022-10-10 10:30:00,1260.0,1255.1,1255.1,1260.0,StopLoss,lower,1255.1,-4.900000000000091
931,HEROMOTOCO,2022-10-10 10:30:00,2022-10-10 10:00:00,2551.7,2543.05,2022-10-10 10:00:00,2022-10-10 10:30:00,2551.7,2543.05,2543.05,2551.7,StopLoss,lower,2543.05,-8.649999999999636
932,NAUKRI,2022-10-10 15:00:00,2022-10-10 10:15:00,3785.55,3771.9,2022-10-10 10:15:00,2022-10-10 15:00:00,3785.55,3799.0,3799.0,3785.55,DayEnd,lower,3771.9,13.449999999999818
933,CUMMINSIND,2022-10-10 15:00:00,2022-10-10 10:15:00,1190.25,1186.0,2022-10-10 10:15:00,2022-10-10 15:00:00,1190.25,1230.5,1230.5,1190.25,DayEnd,lower,1186.0,40.25
934,COFORGE,2022-10-11 09:45:00,2022-10-11 15:00:00,3693.8,3679.5,2022-10-11 09:45:00,2022-10-11 15:00:00,3679.5,3591.65,3679.5,3591.65,DayEnd,upper,3693.8,87.84999999999991
935,ASTRAL,2022-10-11 09:45:00,2022-10-11 10:00:00,2232.0,2217.55,2022-10-11 09:45:00,2022-10-11 10:00:00,2217.55,2232.0,2217.55,2232.0,StopLoss,upper,2232.0,-14.449999999999818
936,IRCTC,2022-10-11 10:00:00,2022-10-11 10:15:00,739.35,735.5,2022-10-11 10:00:00,2022-10-11 10:15:00,735.5,739.35,735.5,739.35,StopLoss,upper,739.35,-3.8500000000000227
937,ADANIENT,2022-10-11 10:00:00,2022-10-11 10:15:00,3313.0,3296.4,2022-10-11 10:00:00,2022-10-11 10:15:00,3296.4,3313.0,3296.4,3313.0,StopLoss,upper,3313.0,-16.59999999999991
938,OIL,2022-10-11 15:00:00,2022-10-11 10:00:00,185.9,184.65,2022-10-11 10:00:00,2022-10-11 15:00:00,185.9,188.0,188.0,185.9,DayEnd,lower,184.65,2.0999999999999943
939,CHOLAFIN,2022-10-12 09:45:00,2022-10-12 11:45:00,735.05,732.1,2022-10-12 09:45:00,2022-10-12 11:45:00,732.1,735.05,732.1,735.05,StopLoss,upper,735.05,-2.949999999999932
940,AUBANK,2022-10-12 10:45:00,2022-10-12 09:45:00,580.7,575.05,2022-10-12 09:45:00,2022-10-12 10:45:00,580.7,575.05,575.05,580.7,StopLoss,lower,575.05,-5.650000000000091
941,AARTIIND,2022-10-12 10:00:00,2022-10-12 15:00:00,784.1,775.2,2022-10-12 10:00:00,2022-10-12 15:00:00,775.2,774.5,775.2,774.5,DayEnd,upper,784.1,0.7000000000000455
942,MANAPPURAM,2022-10-12 10:00:00,2022-10-12 11:45:00,103.35,102.35,2022-10-12 10:00:00,2022-10-12 11:45:00,102.35,103.35,102.35,103.35,StopLoss,upper,103.35,-1.0
943,APLLTD,2022-10-12 12:15:00,2022-10-12 10:00:00,602.35,585.15,2022-10-12 10:00:00,2022-10-12 12:15:00,602.35,585.15,585.15,602.35,StopLoss,lower,585.15,-17.200000000000045
944,GLENMARK,2022-10-13 09:45:00,2022-10-13 10:30:00,393.5,391.25,2022-10-13 09:45:00,2022-10-13 10:30:00,391.25,393.5,391.25,393.5,StopLoss,upper,393.5,-2.25
945,EICHERMOT,2022-10-13 09:45:00,2022-10-13 15:00:00,3515.65,3475.0,2022-10-13 09:45:00,2022-10-13 15:00:00,3475.0,3477.5,3475.0,3477.5,DayEnd,upper,3515.65,-2.5
946,HINDALCO,2022-10-13 09:45:00,2022-10-13 15:00:00,409.1,405.5,2022-10-13 09:45:00,2022-10-13 15:00:00,405.5,404.1,405.5,404.1,DayEnd,upper,409.1,1.3999999999999773
947,HCLTECH,2022-10-13 09:45:00,2022-10-13 11:00:00,980.2,974.1,2022-10-13 09:45:00,2022-10-13 11:00:00,974.1,980.2,974.1,980.2,StopLoss,upper,980.2,-6.100000000000023
948,CIPLA,2022-10-13 10:00:00,2022-10-13 15:00:00,1127.85,1119.25,2022-10-13 10:00:00,2022-10-13 15:00:00,1119.25,1106.6,1119.25,1106.6,DayEnd,upper,1127.85,12.650000000000091
949,INDUSTOWER,2022-10-14 09:45:00,2022-10-14 15:00:00,193.0,192.0,2022-10-14 09:45:00,2022-10-14 15:00:00,192.0,189.9,192.0,189.9,DayEnd,upper,193.0,2.0999999999999943
950,ABFRL,2022-10-14 10:00:00,2022-10-14 15:00:00,336.2,334.2,2022-10-14 10:00:00,2022-10-14 15:00:00,334.2,328.5,334.2,328.5,DayEnd,upper,336.2,5.699999999999989
951,BANKBARODA,2022-10-14 10:00:00,2022-10-14 13:45:00,133.2,132.7,2022-10-14 10:00:00,2022-10-14 13:45:00,132.7,133.2,132.7,133.2,StopLoss,upper,133.2,-0.5
952,UPL,2022-10-14 10:00:00,2022-10-14 12:00:00,681.6,677.25,2022-10-14 10:00:00,2022-10-14 12:00:00,677.25,681.6,677.25,681.6,StopLoss,upper,681.6,-4.350000000000023
953,COFORGE,2022-10-14 10:00:00,2022-10-14 11:45:00,3747.95,3718.05,2022-10-14 10:00:00,2022-10-14 11:45:00,3718.05,3747.95,3718.05,3747.95,StopLoss,upper,3747.95,-29.899999999999636
954,BAJAJ-AUTO,2022-10-17 09:45:00,2022-10-17 15:00:00,3674.0,3635.0,2022-10-17 09:45:00,2022-10-17 15:00:00,3635.0,3635.35,3635.0,3635.35,DayEnd,upper,3674.0,-0.34999999999990905
955,OBEROIRLTY,2022-10-17 11:15:00,2022-10-17 09:45:00,879.15,864.75,2022-10-17 09:45:00,2022-10-17 11:15:00,879.15,864.75,864.75,879.15,StopLoss,lower,864.75,-14.399999999999977
956,M_M,2022-10-17 15:00:00,2022-10-17 09:45:00,1213.25,1201.5,2022-10-17 09:45:00,2022-10-17 15:00:00,1213.25,1234.9,1234.9,1213.25,DayEnd,lower,1201.5,21.65000000000009
957,TATAELXSI,2022-10-17 11:00:00,2022-10-17 10:00:00,7851.2,7788.25,2022-10-17 10:00:00,2022-10-17 11:00:00,7851.2,7788.25,7788.25,7851.2,StopLoss,lower,7788.25,-62.94999999999982
958,SHREECEM,2022-10-17 15:00:00,2022-10-17 10:00:00,20444.0,20302.0,2022-10-17 10:00:00,2022-10-17 15:00:00,20444.0,20928.85,20928.85,20444.0,DayEnd,lower,20302.0,484.84999999999854
959,LTTS,2022-10-18 09:45:00,2022-10-18 11:30:00,3674.55,3640.8,2022-10-18 09:45:00,2022-10-18 11:30:00,3640.8,3674.55,3640.8,3674.55,StopLoss,upper,3674.55,-33.75
960,NAVINFLUOR,2022-10-18 10:00:00,2022-10-18 09:45:00,4385.0,4330.55,2022-10-18 09:45:00,2022-10-18 10:00:00,4385.0,4330.55,4330.55,4385.0,StopLoss,lower,4330.55,-54.44999999999982
961,NAM-INDIA,2022-10-18 10:00:00,2022-10-18 09:45:00,270.2,268.5,2022-10-18 09:45:00,2022-10-18 10:00:00,270.2,268.5,268.5,270.2,StopLoss,lower,268.5,-1.6999999999999886
962,BHARTIARTL,2022-10-18 10:00:00,2022-10-18 11:15:00,784.65,782.15,2022-10-18 10:00:00,2022-10-18 11:15:00,782.15,784.65,782.15,784.65,StopLoss,upper,784.65,-2.5
963,INDIANB,2022-10-18 10:00:00,2022-10-18 10:30:00,208.8,206.75,2022-10-18 10:00:00,2022-10-18 10:30:00,206.75,208.8,206.75,208.8,StopLoss,upper,208.8,-2.0500000000000114
964,SONACOMS,2022-10-19 09:45:00,2022-10-19 10:00:00,478.0,474.5,2022-10-19 09:45:00,2022-10-19 10:00:00,474.5,478.0,474.5,478.0,StopLoss,upper,478.0,-3.5
965,PIDILITIND,2022-10-19 15:00:00,2022-10-19 09:45:00,2678.0,2660.25,2022-10-19 09:45:00,2022-10-19 15:00:00,2678.0,2669.55,2669.55,2678.0,DayEnd,lower,2660.25,-8.449999999999818
966,HDFCBANK,2022-10-19 10:00:00,2022-10-19 15:00:00,1474.5,1469.05,2022-10-19 10:00:00,2022-10-19 15:00:00,1469.05,1459.6,1469.05,1459.6,DayEnd,upper,1474.5,9.450000000000045
967,BAJAJHLDNG,2022-10-19 10:00:00,2022-10-19 15:00:00,6818.1,6795.0,2022-10-19 10:00:00,2022-10-19 15:00:00,6795.0,6708.4,6795.0,6708.4,DayEnd,upper,6818.1,86.60000000000036
968,HDFC,2022-10-19 10:00:00,2022-10-19 15:00:00,2406.7,2397.3,2022-10-19 10:00:00,2022-10-19 15:00:00,2397.3,2382.35,2397.3,2382.35,DayEnd,upper,2406.7,14.950000000000273
969,AUBANK,2022-10-20 11:30:00,2022-10-20 09:45:00,611.1,600.0,2022-10-20 09:45:00,2022-10-20 11:30:00,611.1,600.0,600.0,611.1,StopLoss,lower,600.0,-11.100000000000023
970,INDIAMART,2022-10-20 14:45:00,2022-10-20 09:45:00,4435.0,4366.6,2022-10-20 09:45:00,2022-10-20 14:45:00,4435.0,4366.6,4366.6,4435.0,StopLoss,lower,4366.6,-68.39999999999964
971,GODREJPROP,2022-10-20 15:00:00,2022-10-20 09:45:00,1193.9,1181.35,2022-10-20 09:45:00,2022-10-20 15:00:00,1193.9,1203.15,1203.15,1193.9,DayEnd,lower,1181.35,9.25
972,SONACOMS,2022-10-20 10:00:00,2022-10-20 15:00:00,494.15,483.35,2022-10-20 10:00:00,2022-10-20 15:00:00,483.35,484.2,483.35,484.2,DayEnd,upper,494.15,-0.8499999999999659
973,BEL,2022-10-20 10:00:00,2022-10-20 10:30:00,108.45,107.8,2022-10-20 10:00:00,2022-10-20 10:30:00,107.8,108.45,107.8,108.45,StopLoss,upper,108.45,-0.6500000000000057
974,IDEA,2022-10-21 09:45:00,2022-10-21 10:00:00,8.75,8.7,2022-10-21 09:45:00,2022-10-21 10:00:00,8.7,8.75,8.7,8.75,StopLoss,upper,8.75,-0.05000000000000071
975,L_TFH,2022-10-21 09:45:00,2022-10-21 10:00:00,81.15,80.7,2022-10-21 09:45:00,2022-10-21 10:00:00,80.7,81.15,80.7,81.15,StopLoss,upper,81.15,-0.45000000000000284
976,INDUSINDBK,2022-10-21 15:00:00,2022-10-21 09:45:00,1152.5,1139.1,2022-10-21 09:45:00,2022-10-21 15:00:00,1152.5,1144.3,1144.3,1152.5,DayEnd,lower,1139.1,-8.200000000000045
977,RBLBANK,2022-10-21 10:00:00,2022-10-21 10:30:00,132.1,131.2,2022-10-21 10:00:00,2022-10-21 10:30:00,131.2,132.1,131.2,132.1,StopLoss,upper,132.1,-0.9000000000000057
978,HINDUNILVR,2022-10-21 10:00:00,2022-10-21 11:30:00,2650.0,2640.05,2022-10-21 10:00:00,2022-10-21 11:30:00,2640.05,2650.0,2640.05,2650.0,StopLoss,upper,2650.0,-9.949999999999818
979,DRREDDY,2022-10-25 09:45:00,2022-10-25 13:15:00,4457.0,4438.4,2022-10-25 09:45:00,2022-10-25 13:15:00,4438.4,4457.0,4438.4,4457.0,StopLoss,upper,4457.0,-18.600000000000364
980,MARUTI,2022-10-25 09:45:00,2022-10-25 12:30:00,8947.0,8923.1,2022-10-25 09:45:00,2022-10-25 12:30:00,8923.1,8947.0,8923.1,8947.0,StopLoss,upper,8947.0,-23.899999999999636
981,TATACHEM,2022-10-25 10:00:00,2022-10-25 10:45:00,1180.5,1172.35,2022-10-25 10:00:00,2022-10-25 10:45:00,1172.35,1180.5,1172.35,1180.5,StopLoss,upper,1180.5,-8.150000000000091
982,JSWSTEEL,2022-10-25 10:00:00,2022-10-25 11:00:00,641.9,638.15,2022-10-25 10:00:00,2022-10-25 11:00:00,638.15,641.9,638.15,641.9,StopLoss,upper,641.9,-3.75
983,MCDOWELL-N,2022-10-25 10:00:00,2022-10-25 10:45:00,861.9,855.05,2022-10-25 10:00:00,2022-10-25 10:45:00,855.05,861.9,855.05,861.9,StopLoss,upper,861.9,-6.850000000000023
984,NAUKRI,2022-10-27 09:45:00,2022-10-27 13:30:00,3918.2,3881.05,2022-10-27 09:45:00,2022-10-27 13:30:00,3881.05,3918.2,3881.05,3918.2,StopLoss,upper,3918.2,-37.149999999999636
985,HINDALCO,2022-10-27 09:45:00,2022-10-27 10:00:00,410.2,407.5,2022-10-27 09:45:00,2022-10-27 10:00:00,407.5,410.2,407.5,410.2,StopLoss,upper,410.2,-2.6999999999999886
986,GLENMARK,2022-10-27 15:00:00,2022-10-27 09:45:00,397.0,390.35,2022-10-27 09:45:00,2022-10-27 15:00:00,397.0,398.0,398.0,397.0,DayEnd,lower,390.35,1.0
987,ICICIPRULI,2022-10-27 15:00:00,2022-10-27 09:45:00,495.25,491.6,2022-10-27 09:45:00,2022-10-27 15:00:00,495.25,500.85,500.85,495.25,DayEnd,lower,491.6,5.600000000000023
988,TITAN,2022-10-27 10:00:00,2022-10-27 15:00:00,2747.2,2726.4,2022-10-27 10:00:00,2022-10-27 15:00:00,2726.4,2693.55,2726.4,2693.55,DayEnd,upper,2747.2,32.84999999999991
989,COALINDIA,2022-10-28 10:00:00,2022-10-28 10:15:00,246.5,245.4,2022-10-28 10:00:00,2022-10-28 10:15:00,245.4,246.5,245.4,246.5,StopLoss,upper,246.5,-1.0999999999999943
990,PETRONET,2022-10-28 10:00:00,2022-10-28 12:30:00,210.3,208.65,2022-10-28 10:00:00,2022-10-28 12:30:00,208.65,210.3,208.65,210.3,StopLoss,upper,210.3,-1.6500000000000057
991,NMDC,2022-10-28 10:15:00,2022-10-28 10:00:00,103.2,102.9,2022-10-28 10:00:00,2022-10-28 10:15:00,103.2,102.9,102.9,103.2,StopLoss,lower,102.9,-0.29999999999999716
992,SBICARD,2022-10-28 10:15:00,2022-10-28 10:00:00,817.5,813.0,2022-10-28 10:00:00,2022-10-28 10:15:00,817.5,813.0,813.0,817.5,StopLoss,lower,813.0,-4.5
993,RBLBANK,2022-10-28 10:45:00,2022-10-28 10:00:00,133.7,132.3,2022-10-28 10:00:00,2022-10-28 10:45:00,133.7,132.3,132.3,133.7,StopLoss,lower,132.3,-1.3999999999999773
994,TECHM,2022-10-31 09:45:00,2022-10-31 10:00:00,1076.4,1071.0,2022-10-31 09:45:00,2022-10-31 10:00:00,1071.0,1076.4,1071.0,1076.4,StopLoss,upper,1076.4,-5.400000000000091
995,LTIM,2022-10-31 10:00:00,2022-10-31 11:15:00,4715.0,4691.75,2022-10-31 10:00:00,2022-10-31 11:15:00,4691.75,4715.0,4691.75,4715.0,StopLoss,upper,4715.0,-23.25
996,JSWENERGY,2022-10-31 10:00:00,2022-10-31 10:15:00,333.9,328.45,2022-10-31 10:00:00,2022-10-31 10:15:00,328.45,333.9,328.45,333.9,StopLoss,upper,333.9,-5.449999999999989
997,PETRONET,2022-10-31 10:15:00,2022-10-31 10:00:00,205.8,205.35,2022-10-31 10:00:00,2022-10-31 10:15:00,205.8,205.35,205.35,205.8,StopLoss,lower,205.35,-0.45000000000001705
998,RECLTD,2022-10-31 10:15:00,2022-10-31 14:30:00,102.8,101.9,2022-10-31 10:15:00,2022-10-31 14:30:00,101.9,102.8,101.9,102.8,StopLoss,upper,102.8,-0.8999999999999915
999,GLENMARK,2022-11-01 09:45:00,2022-11-01 11:00:00,414.35,410.7,2022-11-01 09:45:00,2022-11-01 11:00:00,410.7,414.35,410.7,414.35,StopLoss,upper,414.35,-3.650000000000034
1000,DRREDDY,2022-11-01 09:45:00,2022-11-01 10:30:00,4553.55,4526.45,2022-11-01 09:45:00,2022-11-01 10:30:00,4526.45,4553.55,4526.45,4553.55,StopLoss,upper,4553.55,-27.100000000000364
1001,DHANI,2022-11-01 11:15:00,2022-11-01 09:45:00,55.8,54.7,2022-11-01 09:45:00,2022-11-01 11:15:00,55.8,54.7,54.7,55.8,StopLoss,lower,54.7,-1.0999999999999943
1002,ESCORTS,2022-11-01 15:00:00,2022-11-01 09:45:00,1996.1,1979.0,2022-11-01 09:45:00,2022-11-01 15:00:00,1996.1,2007.1,2007.1,1996.1,DayEnd,lower,1979.0,11.0
1003,BANKBARODA,2022-11-01 10:00:00,2022-11-01 15:00:00,151.55,149.85,2022-11-01 10:00:00,2022-11-01 15:00:00,149.85,147.55,149.85,147.55,DayEnd,upper,151.55,2.299999999999983
1004,POLYCAB,2022-11-02 09:45:00,2022-11-02 15:00:00,2837.0,2802.7,2022-11-02 09:45:00,2022-11-02 15:00:00,2802.7,2804.7,2802.7,2804.7,DayEnd,upper,2837.0,-2.0
1005,FORTIS,2022-11-02 10:00:00,2022-11-02 15:00:00,283.75,282.05,2022-11-02 10:00:00,2022-11-02 15:00:00,282.05,279.65,282.05,279.65,DayEnd,upper,283.75,2.400000000000034
